"","time","atoms","cores","timesteps","outfreq","task","stime","utime","iowait","write_bytes","read_bytes","syscw","syscr","vmSize","vmRSS"
"2476",42,"M","L","H","L","sassena_ID0000006",0.43,1802.66,0,504,139550,72,779,0,440
"2477",43,"M","L","H","L","sassena_ID0000006",0.39,1442.33,0,504,111712,72,634,0,208
"2478",1,"M","L","H","H","namd_ID0000002",341.29,1710.83,19.58,5391995,84367132,17338,1566634,499893424,3326788
"2479",2,"M","L","H","H","namd_ID0000002",29.79,3575.18,0.01,769979,28529508,7563,230551,8501884,25488
"2480",3,"M","L","H","H","namd_ID0000002",11.09,3594.36,0,495072,7578048,885,62658,1875004,3940
"2481",4,"M","L","H","H","namd_ID0000002",7.71,3598.07,0,35724,5464929,600,44907,151824,1288
"2482",5,"M","L","H","H","namd_ID0000002",6.44,3599.6,0,486436,5136467,615,42130,442636,1020
"2483",6,"M","L","H","H","namd_ID0000002",5.77,3608.55,0,36188,6167635,615,50812,84368,872
"2484",7,"M","L","H","H","namd_ID0000002",5.52,3601.8,0,492276,6960667,758,57386,209576,1020
"2485",8,"M","L","H","H","namd_ID0000002",5.38,3600.73,0,35760,5966510,623,49038,336272,652
"2486",9,"M","L","H","H","namd_ID0000002",5.46,3600.76,0,489673,5989896,676,49231,18964,580
"2487",10,"M","L","H","H","namd_ID0000002",5.37,3600.57,0,38257,6110641,658,50274,236328,1104
"2488",11,"M","L","H","H","namd_ID0000002",5.5,3628.7,0,489025,5474660,656,44976,129956,852
"2489",12,"M","L","H","H","namd_ID0000002",5.35,3600.44,0,38648,6870068,691,56737,574252,1356
"2490",13,"M","L","H","H","namd_ID0000002",5.19,3600.56,0,491083,5527037,724,45585,286856,612
"2491",14,"M","L","H","H","namd_ID0000002",5.28,3601.41,0,36283,5641532,618,46440,137616,616
"2492",15,"M","L","H","H","namd_ID0000002",5.14,3603.53,0,487526,4946830,613,40572,65536,888
"2493",16,"M","L","H","H","namd_ID0000002",5.49,3600.64,0,36883,4916381,597,40232,65668,452
"2494",17,"M","L","H","H","namd_ID0000002",5.25,3600.44,0,487559,5548054,614,45660,137616,492
"2495",18,"M","L","H","H","namd_ID0000002",5.22,3600.96,0,37245,5390007,630,44378,90652,1108
"2496",19,"M","L","H","H","namd_ID0000002",5.13,3600.61,0,487986,4580231,606,37494,209428,504
"2497",20,"M","L","H","H","namd_ID0000002",5.42,3611.37,0,36914,5647740,637,46654,224052,716
"2498",21,"M","L","H","H","namd_ID0000002",5.3,3623.4,0,489475,4592870,617,37638,13092,564
"2499",22,"M","L","H","H","namd_ID0000002",5.28,3600.14,0,487065,5336673,629,43949,78628,680
"2500",23,"M","L","H","H","namd_ID0000002",5.37,3600.25,0,34311,3840991,527,31358,71816,316
"2501",24,"M","L","H","H","namd_ID0000002",5.65,3599.89,0,491366,5636197,701,46485,336540,1324
"2502",25,"M","L","H","H","namd_ID0000002",5.48,3600.19,0,38254,5650955,679,46708,272,928
"2503",26,"M","L","H","H","namd_ID0000002",4.88,3600.38,0,487190,5057450,607,41698,84368,572
"2504",27,"M","L","H","H","namd_ID0000002",4.94,3609.13,0,35324,4545435,588,37327,114956,604
"2505",28,"M","L","H","H","namd_ID0000002",5.11,3600.38,0,486899,4344619,598,35664,315792,1580
"2506",29,"M","L","H","H","namd_ID0000002",5.2,3600.61,0,33786,4645675,561,38196,78356,752
"2507",30,"M","L","H","H","namd_ID0000002",5.37,3608.45,0,486976,4888967,601,40241,77960,888
"2508",31,"M","L","H","H","namd_ID0000002",5,3600.28,0,33916,4748222,562,39006,65936,588
"2509",32,"M","L","H","H","namd_ID0000002",5.23,3600.3,0,489957,6335871,694,52406,452740,820
"2510",33,"M","L","H","H","namd_ID0000002",5.18,3600.44,0,35692,5260795,599,43401,74132,496
"2511",34,"M","L","H","H","namd_ID0000002",5.36,3600.28,0,485594,4072532,557,33375,274704,448
"2512",35,"M","L","H","H","namd_ID0000002",4.59,3348.08,0,34570,4694647,565,38682,65800,416
"2513",1,"M","L","H","H","namd_ID0000002",342.72,2476.69,36.38,5918022,93683317,22435,1639844,503705084,3340556
